Sebastian Hartmann,0,1,1,1,0
Sebastian Körber,1,0,0,0,0
Sebastian Münzenmaier,0,0,1,1,0
Sebastian Roloff,0,0,0,1,0
Sebastian Steineke,0,1,1,0,0
Sepp Müller,0,0,1,1,0
Serap Güler,0,0,0,1,0
Serkan Tören,1,0,0,0,0
Sevim Dagdelen,1,1,1,1,0
Sevim Dağdelen,0,0,0,1,0
Sibylle Laurischk,1,0,0,0,0
Sibylle Pfeiffer,1,1,0,0,0
Siegbert Droese,0,0,1,0,0
Siegfried Kauder (Villingen-Schw.),1,0,0,0,0
Siegfried Kauder (Villingen-Schwenningen),1,0,0,0,0
Siegmund Ehrmann,1,1,0,0,0
Siemtje Möller,0,0,1,1,0
Sigmar Gabriel,1,1,1,0,0
Sigrid Hupach,0,1,0,0,0
Silke Launert,0,1,0,0,0
Silvia Breher,0,0,1,1,0
Silvia Schmidt (Eisleben),1,0,0,0,0
Simona Koß,0,0,0,1,0
Simone Barrientos,0,0,1,0,0
Simone Borchardt,0,0,0,1,0
Sonja Amalie Steffen,0,0,1,0,0
Sonja Eichwede,0,0,0,1,0
Sonja Steffen,1,1,0,0,0
Stefan Gelbhaar,0,0,1,1,0
Stefan Keuter,0,0,1,1,0
Stefan Liebich,1,1,1,0,0
Stefan Müller (Erlangen),1,1,1,1,0
Stefan Rebmann,1,1,0,0,0
Stefan Rouenhoff,0,0,1,1,0
Stefan Sauer,0,0,1,0,0
Stefan Schmidt,0,0,1,1,0
Stefan Schwartze,1,1,1,1,0
Stefan Seidler,0,0,0,1,0
Stefan Wenzel,0,0,0,1,0
Stefan Zierke,0,1,1,1,0
Stefanie Vogelsang,1,0,0,0,0
Steffen Bilger,1,1,1,1,0
Steffen Bockhahn,1,0,0,0,0
Steffen Janich,0,0,0,1,0
Steffen Kampeter,1,1,0,0,0
Steffen Kanitz,0,1,0,0,0
Steffen Kotré,0,0,1,1,0
Steffen-Claudio Lemme,1,1,0,0,0
Steffi Lemke,0,1,1,1,0
Stephan Albani,0,1,1,1,0
Stephan Brandner,0,0,1,1,0
Stephan Kühn,1,0,0,0,0
Stephan Kühn (Dresden),0,1,1,0,0
Stephan Mayer (Altötting),1,1,1,1,0
Stephan Pilsinger,0,0,1,1,0
Stephan Protschka,0,0,1,1,0
Stephan Stracke,1,1,1,1,0
Stephan Thomae,1,0,1,1,0
Stephanie Aeffner,0,0,0,1,0
Susann Rüthrich,0,1,1,0,0
Susanna Karawanskij,0,1,0,0,0
Susanne Ferschl,0,0,1,1,0
Susanne Hennig-Wellsow,0,0,0,1,0
Susanne Hierl,0,0,0,1,0
Susanne Kickbusch,1,0,0,0,0
Susanne Kieckbusch,1,0,0,0,0
Susanne Menge,0,0,0,1,0
Susanne Mittag,0,1,1,1,0
Susanne Wetterich,0,0,1,0,0
Sven Lehmann,0,0,1,1,0
Sven Volmering,0,1,0,0,0
Sven-Christian Kindler,1,1,1,1,0
Svenja Schulze,0,0,0,1,0
Svenja Stadler,0,1,1,1,0
Swantje Henrike Michaelsen,0,0,0,1,0
Swen Schulz (Spandau),1,1,1,0,0
Sybille Benning,0,1,1,0,0
Sylvia Canel,1,0,0,0,0
Sylvia Gabelmann,0,0,1,0,0
Sylvia Jörrißen,0,1,0,0,0
Sylvia Kotting-Uhl,1,1,1,0,0
Sylvia Lehmann,0,0,1,1,0
Sylvia Pantel,0,1,1,0,0
Sönke Rix,1,1,1,1,0
Sören Bartol,1,1,1,1,0
Sören Pellmann,0,0,1,1,0
Tabea Rößner,1,1,1,1,0
Takis Mehmet Ali,0,0,0,1,0
Tankred Schipanski,1,1,1,0,0
Tessa Ganserer,0,0,0,1,0
Thilo Hoppe,1,0,0,0,0
Thomas Bareiß,1,1,1,1,0
Thomas Dietz,0,0,0,1,0
Thomas Dörflinger,1,1,0,0,0
Thomas Ehrhorn,0,0,1,1,0
Thomas Erndl,0,0,1,1,0
Thomas Hacker,0,0,1,1,0
Thomas Heilmann,0,0,1,1,0
Thomas Hitschler,0,1,1,1,0
Thomas Jarzombek,1,1,1,1,0
Thomas Jurk,0,1,1,0,0
Thomas Kossendey,1,0,0,0,0
Thomas L. Kemmerich,0,0,1,0,0
Thomas Lutze,1,1,1,1,0
Thomas Mahlberg,0,1,0,0,0
Thomas Nord,1,1,1,0,0
Thomas Oppermann,1,1,1,0,0
Thomas Rachel,1,1,1,1,0
Thomas Röwekamp,0,0,0,1,0
Thomas Seitz,0,0,1,1,0
Thomas Silberhorn,1,1,1,1,0
Thomas Stritzl,0,1,0,0,0
Thomas Strobl (Heilbronn),1,1,0,0,0
Thomas Viesehon,0,1,1,0,0
Thorsten Frei,0,1,1,1,0
Thorsten Hoffmann (Dortmund),0,1,0,0,0
Till Mansmann,0,0,1,1,0
Tilman Kuban,0,0,0,1,0
Tilman Moritz Kuban,0,0,0,1,0
Tim Klüssendorf,0,0,0,1,0
Tim Wagner,0,0,0,1,0
Timo Schisanowski,0,0,0,1,0
Timon Gremmels,0,0,1,1,0
Tina Rudolph,0,0,0,1,0
Tina Winklmann,0,0,0,1,0
Tino Chrupalla,0,0,1,1,0
Tino Sorge,0,1,1,1,0
Tobias B. Bacherle,0,0,0,1,0
Tobias Bacherle,0,0,0,1,0
Tobias Matthias Peterka,0,0,1,1,0
Tobias Pflüger,0,0,1,0,0
Tobias Winkler,0,0,0,1,0
Tobias Zech,0,1,1,0,0
Tom Koenigs,1,1,0,0,0
Torbjörn Kartes,0,0,1,0,0
Torsten Herbst,0,0,1,1,0
Torsten Schweiger,0,0,1,0,0
Torsten Staffeldt,1,0,0,0,0
Uda Heller,0,1,0,0,0
Udo Schiefner,0,1,1,1,0
Udo Theodor Hemmelgarn,0,0,1,0,0
Uli Grötsch,0,1,1,1,0
Ulla Burchardt,1,0,0,0,0
Ulla Ihnen,0,0,1,0,0
Ulla Jelpke,1,1,1,0,0
Ulla Lötzer,1,0,0,0,0
Ulla Schmidt (Aachen),1,1,1,0,0
Ulle Schauws,0,1,1,1,0
Ulli Nissen,0,1,1,0,0
Ullrich Meßmer,1,0,0,0,0
Ulrich Freese,0,1,1,0,0
Ulrich Hampel,0,1,0,0,0
Ulrich Kelber,1,1,1,0,0
Ulrich Lange,1,1,1,1,0
Ulrich Lechte,0,0,1,1,0
Ulrich Maurer,1,0,0,0,0
Ulrich Oehme,0,0,1,0,0
Ulrich Petzold,1,1,0,0,0
Ulrich Schneider,1,0,0,0,0
Ulrike Bahr,0,1,1,1,0
Ulrike Flach,1,0,0,0,0
Ulrike Gottschalck,1,1,0,0,0
Ulrike Harzer,0,0,0,1,0
Ulrike Schielke-Ziesing,0,0,1,1,0
Undine Kurth (Quedlinburg),1,0,0,0,0
Ursula Groden-Kranich,0,1,1,1,0
Ursula Heinen-Esser,1,0,0,0,0
Ursula Schulte,0,1,1,0,0
Uta Zapf,1,0,0,0,0
Ute Bertram,0,1,0,0,0
Ute Granold,1,0,0,0,0
Ute Koczy,1,0,0,0,0
Ute Kumpf,1,0,0,0,0
Ute Vogt,1,1,1,0,0
Uwe  Kekeritz,1,0,0,0,0
Uwe Beckmeyer,1,1,0,0,0
Uwe Feiler,0,1,1,1,0
Uwe Kamann,0,0,1,0,0
Uwe Kekeritz,1,1,1,1,0
Uwe Lagosky,0,1,0,0,0
Uwe Schmidt,0,0,1,1,0
Uwe Schulz,0,0,1,1,0
Uwe Schummer,1,1,1,0,0
Uwe Witt,0,0,1,1,0
Valentin Abel,0,0,0,1,0
Verena Hartmann,0,0,1,0,0
Verena Hubertz,0,0,0,1,0
Veronika Bellmann,1,1,1,0,0
Victor Perli,0,0,1,1,0
Viola von Cramon-Taubadel,1,0,0,0,0
Volker Beck (Köln),1,1,0,0,0
Volker Kauder,1,1,1,0,0
Volker Mayer-Lay,0,0,0,1,0
Volker Mosblech,0,1,0,0,0
Volker Münz,0,0,1,1,0
Volkmar Klein,1,1,1,1,0
Volkmar Vogel (Kleinsaara),1,1,1,0,0
Waldemar Herdt,0,0,1,0,0
Waldemar Westermayer,0,1,0,0,0
Waltraud Wolff (Wolmirstedt),1,1,0,0,0
Werner Dreibus,1,0,0,0,0
Werner Schieder (Weiden),1,0,0,0,0
Werner Simmling,1,0,0,0,0
Wiebke Papenbrock,0,0,0,1,0
Wilfried Lorenz,0,1,0,0,0
Wilfried Oellers,0,1,1,1,0
Wilhelm von Gottberg,0,0,1,0,0
Willi Brase,1,1,0,0,0
Willi Zylajew,1,0,0,0,0
Wolfgang  Tiefensee,1,0,0,0,0
Wolfgang Bosbach,1,1,0,0,0
Wolfgang Börnsen (Bönstrup),1,0,0,0,0
Wolfgang Gehrcke,1,1,0,0,0
Wolfgang Gunkel,1,1,0,0,0
Wolfgang Hellmich,1,1,1,1,0
Wolfgang Kubicki,0,0,1,1,0
Wolfgang Neskovic,1,0,0,0,0
Wolfgang Tiefensee,1,1,0,0,0
Wolfgang Wetzel,0,0,1,0,0
Wolfgang Wiehle,0,0,1,1,0
Wolfgang Wieland,1,0,0,0,0
Wolfgang Zöller,1,0,0,0,0
Xaver Jung,0,1,0,0,0
Yannick Bury,0,0,0,1,0
Yasmin Fahimi,0,0,1,1,0
Ye-One Rhie,0,0,0,1,0
Yvonne Magwas,0,1,1,1,0
Yvonne Ploetz,1,0,0,0,0
Zaklin Nastic,0,0,1,1,0
Zeki Gökhan,0,0,1,0,0
Zoe Mayer,0,0,0,1,0
Özcan Mutlu,0,1,0,0,0
